ticker;scenario;entry_date;entry_price;exit_date;exit_price;exit_reason;return_pct;max_drawdown_pct;holding_weeks;score;fib_retracement;stop_price;target_1618;target_2618;hit_target_1;hit_target_2;weeks_to_target_1;max_favorable_excursion;precio_punto0;precio_puntoC;bolsa;ratio_volumen;pct_sobre_linea;close_strength;weeks_since_c;w1_duration;w2_duration;avg_volume_w2
GBLB.BR;C;2019-03-25;61.0115;2020-02-24;61.0115;STOP_C_P2;0.0;-0.0572;48;60;0.5041;61.0115;96.0437;122.3968;False;False;;0.1543;40.3355;53.4044;BR;1.4435;0.0975;0.9702;16;119;28;732402.2857142857
PCAR;A;2019-04-01;35.4652;2020-03-30;33.1502;TIMEOUT;-0.0653;-0.2549;52;36;0.7411;22.2692;53.0765;69.4905;False;False;;0.2601;22.2692;26.5185;US;1.34;0.0616;0.7113;23;83;38;16584572.368421054
PCAR;B;2019-04-01;35.4652;2020-03-23;26.5185;STOP_C;-0.2523;-0.2549;51;36;0.7411;26.5185;53.0765;69.4905;False;False;;0.2601;22.2692;26.5185;US;1.34;0.0616;0.7113;23;83;38;16584572.368421054
PCAR;C;2019-04-01;35.4652;2020-02-24;39.3268;STOP_C_P3;0.1089;-0.0912;47;36;0.7411;39.3268;53.0765;69.4905;False;False;;0.2601;22.2692;26.5185;US;1.34;0.0616;0.7113;23;83;38;16584572.368421054
IP;A;2019-04-15;29.9326;2020-03-23;19.3032;STOP_P0;-0.3551;-0.3774;49;36;0.7128;19.3032;64.4584;88.1596;False;False;;0.1109;19.3032;26.1098;US;1.3116;0.0165;0.1765;25;105;38;15163984.921052631
OMC;A;2019-04-15;63.2183;2020-03-09;44.2401;STOP_P0;-0.3002;-0.3038;47;42;0.6324;44.2401;83.829;103.7673;False;False;;0.0419;44.2401;51.5688;US;1.7066;0.1048;0.7485;26;68;96;10117185.416666666
URI;A;2019-04-15;130.9236;2020-04-13;101.1289;TIMEOUT;-0.2276;-0.5673;52;47;0.433;40.336;234.6525;323.5843;False;False;;0.2503;40.336;90.7609;US;1.4678;0.1133;0.8314;16;55;95;7237812.631578947
IP;B;2019-04-15;29.9326;2019-08-19;26.1098;STOP_C;-0.1277;-0.1411;18;36;0.7128;26.1098;64.4584;88.1596;False;False;;0.0684;19.3032;26.1098;US;1.3116;0.0165;0.1765;25;105;38;15163984.921052631
OMC;B;2019-04-15;63.2183;2020-03-02;51.5688;STOP_C;-0.1843;-0.1934;46;42;0.6324;51.5688;83.829;103.7673;False;False;;0.0419;44.2401;51.5688;US;1.7066;0.1048;0.7485;26;68;96;10117185.416666666
URI;B;2019-04-15;130.9236;2020-03-09;90.7609;STOP_C;-0.3068;-0.3897;47;47;0.433;90.7609;234.6525;323.5843;False;False;;0.2503;40.336;90.7609;US;1.4678;0.1133;0.8314;16;55;95;7237812.631578947
IP;C;2019-04-15;29.9326;2020-03-02;24.8043;STOP_C_P1;-0.1713;-0.177;46;36;0.7128;24.8043;64.4584;88.1596;False;False;;0.1109;19.3032;26.1098;US;1.3116;0.0165;0.1765;25;105;38;15163984.921052631
OMC;C;2019-04-15;63.2183;2020-03-09;48.9903;STOP_C_P1;-0.2251;-0.3038;47;42;0.6324;48.9903;83.829;103.7673;False;False;;0.0419;44.2401;51.5688;US;1.7066;0.1048;0.7485;26;68;96;10117185.416666666
URI;C;2019-04-15;130.9236;2020-01-27;130.9236;STOP_C_P2;0.0;-0.2507;41;47;0.433;130.9236;234.6525;323.5843;False;False;;0.2503;40.336;90.7609;US;1.4678;0.1133;0.8314;16;55;95;7237812.631578947
SWKS;A;2019-04-29;73.1306;2020-04-27;84.1528;TIMEOUT;0.1507;-0.2392;52;32;0.7038;45.8024;141.8268;191.9909;False;False;;0.4902;45.8024;60.6612;US;1.4134;0.0474;0.4877;12;71;65;10540921.538461538
SWKS;B;2019-04-29;73.1306;2019-05-13;60.6612;STOP_C;-0.1705;-0.2019;2;32;0.7038;60.6612;141.8268;191.9909;False;False;;0.0;45.8024;60.6612;US;1.4134;0.0474;0.4877;12;71;65;10540921.538461538
SWKS;C;2019-04-29;73.1306;2019-05-20;57.6281;STOP_C_P1;-0.212;-0.2385;3;32;0.7038;57.6281;141.8268;191.9909;False;False;;0.0;45.8024;60.6612;US;1.4134;0.0474;0.4877;12;71;65;10540921.538461538
ED;A;2019-05-06;65.8067;2020-05-04;59.1937;TIMEOUT;-0.1005;-0.2478;52;53;0.577;48.6475;84.2192;101.6481;False;False;;0.1477;48.6475;56.0191;US;2.2449;0.0318;0.6168;16;57;57;9592261.403508771
ED;B;2019-05-06;65.8067;2020-03-23;56.0191;STOP_C;-0.1487;-0.2478;46;53;0.577;56.0191;84.2192;101.6481;False;False;;0.1477;48.6475;56.0191;US;2.2449;0.0318;0.6168;16;57;57;9592261.403508771
ED;C;2019-05-06;65.8067;2020-03-23;53.2182;STOP_C_P1;-0.1913;-0.2478;46;53;0.577;53.2182;84.2192;101.6481;False;False;;0.1477;48.6475;56.0191;US;2.2449;0.0318;0.6168;16;57;57;9592261.403508771
SON.LS;A;2019-05-20;0.5848;2020-03-16;0.3717;STOP_P0;-0.3644;-0.4173;43;54;0.5611;0.3717;1.2763;1.716;False;False;;0.1165;0.3717;0.5647;LS;1.3884;0.0512;0.6739;0;80;68;15983758.455882354
SON.LS;B;2019-05-20;0.5848;2019-06-24;0.5647;STOP_C;-0.0344;-0.0432;5;54;0.5611;0.5647;1.2763;1.716;False;False;;0.0699;0.3717;0.5647;LS;1.3884;0.0512;0.6739;0;80;68;15983758.455882354
SON.LS;C;2019-05-20;0.5848;2019-08-12;0.5365;STOP_C_P1;-0.0827;-0.0904;12;54;0.5611;0.5365;1.2763;1.716;False;False;;0.0699;0.3717;0.5647;LS;1.3884;0.0512;0.6739;0;80;68;15983758.455882354
AMG.AS;A;2019-06-24;24.0825;2020-03-09;11.9001;STOP_P0;-0.5059;-0.5339;37;38;0.7491;11.9001;65.9795;94.9161;False;False;;0.0469;11.9001;19.1601;AS;1.5344;0.0547;0.9044;7;57;68;1662091.544117647
AMG.AS;B;2019-06-24;24.0825;2019-07-29;19.1601;STOP_C;-0.2044;-0.2756;5;38;0.7491;19.1601;65.9795;94.9161;False;False;;0.0469;11.9001;19.1601;AS;1.5344;0.0547;0.9044;7;57;68;1662091.544117647
AMG.AS;C;2019-06-24;24.0825;2019-07-29;18.2021;STOP_C_P1;-0.2442;-0.2756;5;38;0.7491;18.2021;65.9795;94.9161;False;False;;0.0469;11.9001;19.1601;AS;1.5344;0.0547;0.9044;7;57;68;1662091.544117647
UAL;A;2019-07-15;93.83;2020-03-02;60.44;STOP_P0;-0.3559;-0.4857;33;51;0.548;60.44;137.8794;175.2894;False;False;;0.0174;60.44;77.35;US;1.3028;0.1818;0.5492;6;43;26;15178069.23076923
UAL;B;2019-07-15;93.83;2020-01-27;77.35;STOP_C;-0.1756;-0.2067;28;51;0.548;77.35;137.8794;175.2894;False;False;;0.0174;60.44;77.35;US;1.3028;0.1818;0.5492;6;43;26;15178069.23076923
UAL;C;2019-07-15;93.83;2020-02-24;73.4825;STOP_C_P1;-0.2169;-0.3517;32;51;0.548;73.4825;137.8794;175.2894;False;False;;0.0174;60.44;77.35;US;1.3028;0.1818;0.5492;6;43;26;15178069.23076923
IP;A;2019-07-22;30.8746;2020-03-23;19.3032;STOP_P0;-0.3748;-0.3964;35;53;0.6392;19.3032;66.2039;89.9051;False;False;;0.077;19.3032;27.8553;US;1.3278;0.0911;0.7623;8;105;69;15530768.0
PHM;A;2019-07-22;29.6508;2020-07-20;40.1774;TIMEOUT;0.355;-0.4575;52;44;0.4634;12.8806;54.2606;73.4658;False;False;;0.496;12.8806;23.1866;US;1.3008;0.1823;0.4244;25;105;53;26042788.679245282
IP;B;2019-07-22;30.8746;2019-08-05;27.8553;STOP_C;-0.0978;-0.1362;2;53;0.6392;27.8553;66.2039;89.9051;False;False;;0.0051;19.3032;27.8553;US;1.3278;0.0911;0.7623;8;105;69;15530768.0
PHM;B;2019-07-22;29.6508;2020-03-16;23.1866;STOP_C;-0.218;-0.4451;34;44;0.4634;23.1866;54.2606;73.4658;False;False;;0.496;12.8806;23.1866;US;1.3008;0.1823;0.4244;25;105;53;26042788.679245282
IP;C;2019-07-22;30.8746;2019-08-12;26.4626;STOP_C_P1;-0.1429;-0.1476;3;53;0.6392;26.4626;66.2039;89.9051;False;False;;0.0051;19.3032;27.8553;US;1.3278;0.0911;0.7623;8;105;69;15530768.0
PHM;C;2019-07-22;29.6508;2020-02-24;39.0338;STOP_C_P3;0.3164;-0.038;31;44;0.4634;39.0338;54.2606;73.4658;False;False;;0.496;12.8806;23.1866;US;1.3008;0.1823;0.4244;25;105;53;26042788.679245282
BLDR;A;2019-07-29;18.87;2020-03-16;9.04;STOP_P0;-0.5209;-0.5231;33;53;0.6706;9.04;36.7703;51.0103;False;False;;0.5066;9.04;13.73;US;1.5794;0.194;0.9817;8;64;71;5630071.830985916
BLDR;B;2019-07-29;18.87;2020-03-16;13.73;STOP_C;-0.2724;-0.5231;33;53;0.6706;13.73;36.7703;51.0103;False;False;;0.5066;9.04;13.73;US;1.5794;0.194;0.9817;8;64;71;5630071.830985916
BLDR;C;2019-07-29;18.87;2020-02-24;25.0184;STOP_C_P3;0.3258;-0.0207;30;53;0.6706;25.0184;36.7703;51.0103;False;False;;0.5066;9.04;13.73;US;1.5794;0.194;0.9817;8;64;71;5630071.830985916
AMGN;A;2019-08-05;158.6302;2020-08-03;199.9761;TIMEOUT;0.2606;-0.0789;52;62;0.4783;99.759;241.9246;308.3667;False;False;;0.3878;99.759;134.4214;US;1.4576;0.0781;0.8161;12;108;24;14686895.833333334
CVNA;A;2019-08-05;15.62;2020-03-16;4.688;STOP_P0;-0.6999;-0.7163;32;35;0.34;4.688;27.0809;36.9109;False;False;;0.4754;4.688;11.176;US;2.0063;0.1394;0.9478;9;21;38;42344960.526315786
AMGN;B;2019-08-05;158.6302;2020-08-03;199.9761;TIMEOUT;0.2606;-0.0789;52;62;0.4783;134.4214;241.9246;308.3667;False;False;;0.3878;99.759;134.4214;US;1.4576;0.0781;0.8161;12;108;24;14686895.833333334
CVNA;B;2019-08-05;15.62;2020-03-09;11.176;STOP_C;-0.2845;-0.4735;31;35;0.34;11.176;27.0809;36.9109;False;False;;0.4754;4.688;11.176;US;2.0063;0.1394;0.9478;9;21;38;42344960.526315786
AMGN;C;2019-08-05;158.6302;2020-03-09;158.6302;STOP_C_P2;0.0;-0.0544;31;62;0.4783;158.6302;241.9246;308.3667;False;False;;0.2656;99.759;134.4214;US;1.4576;0.0781;0.8161;12;108;24;14686895.833333334
CVNA;C;2019-08-05;15.62;2020-01-27;15.62;STOP_C_P2;0.0;-0.1919;25;35;0.34;15.62;27.0809;36.9109;False;False;;0.27;4.688;11.176;US;2.0063;0.1394;0.9478;9;21;38;42344960.526315786
STLD;A;2019-09-09;27.5503;2020-09-07;26.5325;TIMEOUT;-0.0369;-0.519;52;52;0.7087;12.4118;72.8755;104.5433;False;False;;0.141;12.4118;21.637;US;1.41;0.0301;0.8293;15;121;54;11047296.296296297
STLD;B;2019-09-09;27.5503;2020-03-09;21.637;STOP_C;-0.2146;-0.4002;26;52;0.7087;21.637;72.8755;104.5433;False;False;;0.141;12.4118;21.637;US;1.41;0.0301;0.8293;15;121;54;11047296.296296297
STLD;C;2019-09-09;27.5503;2020-03-09;20.5552;STOP_C_P1;-0.2539;-0.4002;26;52;0.7087;20.5552;72.8755;104.5433;False;False;;0.141;12.4118;21.637;US;1.41;0.0301;0.8293;15;121;54;11047296.296296297
AKRBP.OL;A;2019-09-16;154.6208;2020-03-16;62.5254;STOP_P0;-0.5956;-0.6489;26;51;0.5254;62.5254;339.8252;472.3414;False;False;;0.1459;62.5254;125.414;OL;1.5324;0.0468;0.3398;5;67;45;3888839.111111111
COP;A;2019-09-16;47.7422;2020-03-09;22.6769;STOP_P0;-0.525;-0.5397;25;65;0.5744;22.6769;102.7472;141.9292;False;False;;0.1121;22.6769;39.3508;US;1.9641;0.0694;0.3924;4;139;45;32173644.444444444
AKRBP.OL;B;2019-09-16;154.6208;2020-03-02;125.414;STOP_C;-0.1889;-0.1966;24;51;0.5254;125.414;339.8252;472.3414;False;False;;0.1459;62.5254;125.414;OL;1.5324;0.0468;0.3398;5;67;45;3888839.111111111
COP;B;2019-09-16;47.7422;2020-02-24;39.3508;STOP_C;-0.1758;-0.2472;23;65;0.5744;39.3508;102.7472;141.9292;False;False;;0.1121;22.6769;39.3508;US;1.9641;0.0694;0.3924;4;139;45;32173644.444444444
AKRBP.OL;C;2019-09-16;154.6208;2020-03-09;119.1433;STOP_C_P1;-0.2294;-0.5738;25;51;0.5254;119.1433;339.8252;472.3414;False;False;;0.1459;62.5254;125.414;OL;1.5324;0.0468;0.3398;5;67;45;3888839.111111111
COP;C;2019-09-16;47.7422;2020-02-24;37.3833;STOP_C_P1;-0.217;-0.2472;23;65;0.5744;37.3833;102.7472;141.9292;False;False;;0.1121;22.6769;39.3508;US;1.9641;0.0694;0.3924;4;139;45;32173644.444444444
MPC;A;2019-09-23;50.8958;2020-03-09;23.6134;STOP_P0;-0.536;-0.6329;24;55;0.7421;23.6134;109.6938;155.5821;False;False;;0.1158;23.6134;35.4466;US;1.513;0.178;0.9528;6;119;46;33087713.04347826
MPC;B;2019-09-23;50.8958;2020-03-02;35.4466;STOP_C;-0.3035;-0.3792;23;55;0.7421;35.4466;109.6938;155.5821;False;False;;0.1158;23.6134;35.4466;US;1.513;0.178;0.9528;6;119;46;33087713.04347826
MPC;C;2019-09-23;50.8958;2020-03-02;33.6743;STOP_C_P1;-0.3384;-0.3792;23;55;0.7421;33.6743;109.6938;155.5821;False;False;;0.1158;23.6134;35.4466;US;1.513;0.178;0.9528;6;119;46;33087713.04347826
UAL;A;2019-10-14;90.09;2020-03-02;60.44;STOP_P0;-0.3291;-0.4643;20;54;0.548;60.44;137.8794;175.2894;False;False;;0.0563;60.44;77.35;US;1.3016;0.1071;0.837;19;43;26;15178069.23076923
UNH;A;2019-10-14;218.667;2020-10-12;298.9464;TIMEOUT;0.3671;-0.2286;52;49;0.3693;79.169;470.8284;644.9974;False;False;;0.3829;79.169;189.0231;US;1.553;0.1059;0.9596;2;171;43;21935583.720930234
UAL;B;2019-10-14;90.09;2020-01-27;77.35;STOP_C;-0.1414;-0.1737;15;54;0.548;77.35;137.8794;175.2894;False;False;;0.0563;60.44;77.35;US;1.3016;0.1071;0.837;19;43;26;15178069.23076923
UNH;B;2019-10-14;218.667;2020-03-16;189.0231;STOP_C;-0.1356;-0.1773;22;49;0.3693;189.0231;470.8284;644.9974;False;False;;0.2549;79.169;189.0231;US;1.553;0.1059;0.9596;2;171;43;21935583.720930234
UAL;C;2019-10-14;90.09;2020-02-24;73.4825;STOP_C_P1;-0.1843;-0.3248;19;54;0.548;73.4825;137.8794;175.2894;False;False;;0.0563;60.44;77.35;US;1.3016;0.1071;0.837;19;43;26;15178069.23076923
UNH;C;2019-10-14;218.667;2020-03-09;218.667;STOP_C_P2;0.0;-0.013;21;49;0.3693;218.667;470.8284;644.9974;False;False;;0.2549;79.169;189.0231;US;1.553;0.1059;0.9596;2;171;43;21935583.720930234
ABB.ST;A;2019-10-21;192.1727;2020-10-19;216.2613;TIMEOUT;0.1253;-0.2911;52;54;0.5588;126.3055;295.1711;377.1778;False;False;;0.1903;126.3055;162.4844;ST;2.0243;0.0707;0.9949;20;74;102;6512734.147058823
ROL;A;2019-10-21;23.4339;2020-10-19;37.1451;TIMEOUT;0.5851;-0.1939;52;49;0.4066;9.1608;46.3782;63.2079;False;False;;0.5988;9.1608;19.1477;US;1.3944;0.0514;0.6051;8;151;38;9710435.52631579
ABB.ST;B;2019-10-21;192.1727;2020-03-09;162.4844;STOP_C;-0.1545;-0.2209;20;54;0.5588;162.4844;295.1711;377.1778;False;False;;0.1903;126.3055;162.4844;ST;2.0243;0.0707;0.9949;20;74;102;6512734.147058823
ROL;B;2019-10-21;23.4339;2020-03-23;19.1477;STOP_C;-0.1829;-0.1939;22;49;0.4066;19.1477;46.3782;63.2079;False;False;;0.0725;9.1608;19.1477;US;1.3944;0.0514;0.6051;8;151;38;9710435.52631579
ABB.ST;C;2019-10-21;192.1727;2020-03-02;192.1727;STOP_C_P2;0.0;-0.0456;19;54;0.5588;192.1727;295.1711;377.1778;False;False;;0.1903;126.3055;162.4844;ST;2.0243;0.0707;0.9949;20;74;102;6512734.147058823
ROL;C;2019-10-21;23.4339;2020-10-19;37.1451;TIMEOUT;0.5851;-0.1939;52;49;0.4066;32.97;46.3782;63.2079;False;False;;0.5988;9.1608;19.1477;US;1.3944;0.0514;0.6051;8;151;38;9710435.52631579
CVNA;A;2019-11-04;15.592;2020-03-16;4.688;STOP_P0;-0.6993;-0.7158;19;12;0.34;4.688;27.0809;36.9109;False;False;;0.4781;4.688;11.176;US;1.3834;0.1563;0.5508;22;21;38;42344960.526315786
CVNA;B;2019-11-04;15.592;2020-03-09;11.176;STOP_C;-0.2832;-0.4726;18;12;0.34;11.176;27.0809;36.9109;False;False;;0.4781;4.688;11.176;US;1.3834;0.1563;0.5508;22;21;38;42344960.526315786
CVNA;C;2019-11-04;15.592;2020-01-27;15.592;STOP_C_P2;0.0;-0.0487;12;12;0.34;15.592;27.0809;36.9109;False;False;;0.2723;4.688;11.176;US;1.3834;0.1563;0.5508;22;21;38;42344960.526315786
LOW;A;2019-11-18;104.3099;2020-03-16;69.5575;STOP_P0;-0.3332;-0.4901;17;38;0.6714;69.5575;131.4552;163.2524;False;False;;0.077;69.5575;80.0072;US;1.616;0.1017;0.6379;25;21;35;24132354.285714287
LOW;B;2019-11-18;104.3099;2020-03-09;80.0072;STOP_C;-0.233;-0.2489;16;38;0.6714;80.0072;131.4552;163.2524;False;False;;0.077;69.5575;80.0072;US;1.616;0.1017;0.6379;25;21;35;24132354.285714287
LOW;C;2019-11-18;104.3099;2020-03-16;76.0069;STOP_C_P1;-0.2713;-0.4901;17;38;0.6714;76.0069;131.4552;163.2524;False;False;;0.077;69.5575;80.0072;US;1.616;0.1017;0.6379;25;21;35;24132354.285714287
ODFL;A;2019-12-02;59.6182;2020-11-30;101.8865;TIMEOUT_T1;0.709;-0.138;52;39;0.3417;18.1351;101.5158;138.1451;True;False;48;0.7437;18.1351;42.2496;US;7.3414;0.1844;0.3681;26;115;38;8147976.315789473
TFC;A;2019-12-02;39.8676;2020-03-09;27.9931;STOP_P0;-0.2978;-0.462;14;51;0.5704;27.9931;50.867;62.0382;False;False;;0.0494;27.9931;32.7921;US;2.0068;0.0745;0.6419;16;51;64;22568601.5625
